Category Code 	Description
"3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2.i - Poultry
3.A.2 - Manure Management"	AWMS usage
"3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2.i - Poultry
3.A.2 - Manure Management"	AWMS usage
"3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2.i - Poultry
3.A.2 - Manure Management"	AWMS usage
"3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2.i - Poultry
3.A.2 - Manure Management"	AWMS usage
"3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2.i - Poultry
3.A.2 - Manure Management"	AWMS usage
"3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2.i - Poultry
3.A.2 - Manure Management"	AWMS usage
"3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2.i - Poultry
3.A.2 - Manure Management"	AWMS usage
"3.C.4 - Direct N2O Emissions from managed soils
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2 - Manure Management
3.A.2.i - Poultry"	AWMS usage
"3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2.i - Poultry
3.A.2 - Manure Management"	AWMS usage
"3.A.2.j - Other (please specify)
3.C.4 - Direct N2O Emissions from managed soils
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2 - Manure Management"	AWMS usage
"3.A.2.j - Other (please specify)
3.C.4 - Direct N2O Emissions from managed soils
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2 - Manure Management"	AWMS usage
"3.A.2.j - Other (please specify)
3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2 - Manure Management"	AWMS usage
"3.A.2.j - Other (please specify)
3.C.6 - Indirect N2O Emissions from manure management
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.2 - Manure Management"	AWMS usage
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1 emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1a emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1a emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1a emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1a emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1a emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1a emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1a emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1a emission factors, volatile solid and N excretion rates, and N retention fractions"
"3.A.2.a.ii - Other cattle
3 - Agriculture, Forestry, and Other Land Use
3.A - Livestock
3.A.1 - Enteric Fermentation
3.A.1.a.ii - Other Cattle
3.A.2 - Manure Management"	"Data for estimating Tier 1a emission factors, volatile solid and N excretion rates, and N retention fractions"
